gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000188089	1.71437176075875	-5.61672418629708	2.18061406269992	-2.57575344595493	0.0100021939769693	0.0198285706628868	PLA2G4E	123745
ENSG00000175899	1.42952158022677	-5.61626718419882	2.19697241654494	-2.5563667262747	0.0105771580035179	0.0208471407681776	A2M	2
ENSG00000212901	1.18826742733522	-5.61400220366863	2.28221775853223	-2.45988893157994	0.0138980019068486	0.0267060327295469	KRTAP3-1	83896
ENSG00000237887	0.877128392117387	-5.60469295348071	2.84266016472777	-1.9716366462037	0.0486511006463365	NA	RPL23AP32	56969
ENSG00000117983	1794.92379023533	-5.59381941763416	0.12544320447731	-44.5924467645909	0	0	MUC5B	727897
ENSG00000211513	1.02161675237707	-5.5933438725849	5.88490208982935	-0.950456572973688	0.341880309932762	0.446353438351098	MIR320E	100422913
ENSG00000102837	0.522836882007394	-5.59294920579419	6.05439457819111	-0.923783399572416	0.355599099858496	NA	OLFM4	10562
ENSG00000225217	1.53266196946844	-5.59288648268087	2.46307473749972	-2.27069296661223	0.0231655710992203	0.0424660606573253	HSPA7	3311
ENSG00000132274	461.159858126473	-5.5730476597175	0.248283147369377	-22.4463388625662	1.38956016714034e-111	6.66033557612453e-109	TRIM22	10346
ENSG00000183734	3.94590576187469	-5.5576498170966	1.70483298152296	-3.25993799822657	0.0011143657137983	0.00266108381102886	ASCL2	430
ENSG00000284190	27.979780137142	-5.50889484721794	0.532170795575086	-10.3517421343364	4.10939115159553e-25	9.05601170735234e-24	MIR21	406991
ENSG00000130487	2.66264733923861	-5.50827393682112	1.66834302455325	-3.30164352040022	0.000961201459879637	0.00231879647556368	KLHDC7B	113730
ENSG00000157703	2.12639993166503	-5.50316336012767	1.95747632365441	-2.81135628238599	0.00493331245969923	0.0104210365661571	SVOPL	136306
ENSG00000154451	11.4933171116372	-5.48629219172402	0.913295708608897	-6.00713672473132	1.88828274678247e-09	1.01729823569194e-08	GBP5	115362
ENSG00000134321	29.5890202942296	-5.48531331182165	0.550676954066312	-9.96103663194358	2.25696955276626e-23	4.43244545458757e-22	RSAD2	91543
ENSG00000170373	149.462517284691	-5.47065854571451	0.263010997561123	-20.8001132897234	4.31788003707104e-96	1.57684866687133e-93	CST1	1469
ENSG00000099998	26.0677238953983	-5.46001330664689	0.539893974737819	-10.1131213944337	4.83197678046744e-24	1.00288037697983e-22	GGT5	2687
ENSG00000183960	0.8729619582136	-5.45846524945349	6.05912373454788	-0.900867103658974	0.367658983771976	NA	KCNH8	131096
ENSG00000189295	0.444096781552528	-5.45835578237152	6.05912776446377	-0.900848438018467	0.367668909406073	NA	ANKRD62P1-PARP4P3	23783
ENSG00000179388	11.1516875059843	-5.45831682630208	1.11614590620291	-4.89032553536937	1.00669350404529e-06	3.84287331136054e-06	EGR3	1960
ENSG00000135625	0.53431935574111	-5.45695058934954	5.33482463840076	-1.02289221468869	0.306358810894045	NA	EGR4	1961
ENSG00000161944	1.43152189458089	-5.44223514789633	3.13064601130911	-1.7383744850861	0.0821448495079975	0.131284537017158	ASGR2	433
ENSG00000137731	30.8886503437688	-5.43512290795338	0.445887888761912	-12.1894382981448	3.53851912588533e-34	1.43581498287908e-32	FXYD2	486
ENSG00000108342	53.1525957781393	-5.43475415515443	0.386241299437891	-14.0708778762494	5.73529929413442e-45	4.09153584062483e-43	CSF3	1440
ENSG00000147488	0.925169175869357	-5.4271664177433	2.50531883592074	-2.16625777922144	0.0302914941017023	0.0539868622509772	ST18	9705
ENSG00000163815	0.791016842292172	-5.41753512101348	3.51427014772464	-1.54158186288585	0.123175235756463	NA	CLEC3B	7123
ENSG00000185056	0.75282690193781	-5.41596412611472	3.59775264483917	-1.50537423240692	0.13222788999472	NA	C5orf47	133491
ENSG00000253953	15.7337845469597	5.4144028580492	1.49119592189494	3.63091313391526	0.000282420235093027	0.000742121220808093	PCDHGB4	8641
ENSG00000137965	156.489669698087	-5.40780737327004	0.197415828207473	-27.3929776673567	3.32517166940803e-165	3.92319100502925e-162	IFI44	10561
ENSG00000235568	1.26194790278054	-5.40672133398432	2.10870093197809	-2.56400575918203	0.0103471827647699	0.0204411500832098	NFAM1	150372
ENSG00000119922	417.420194582874	-5.40356280169362	0.270004228568202	-20.0128821328022	4.25331523387668e-89	1.25456440494616e-86	IFIT2	3433
ENSG00000183486	37.2080528594561	-5.39851736854974	0.585803052348735	-9.215584225628	3.09587754947962e-20	4.72483282128542e-19	MX2	4600
ENSG00000214161	2.17207267769268	-5.38327049496777	1.96734755243662	-2.73630883790738	0.00621326829831457	0.0128522062251583	SDC4P	376844
ENSG00000231023	1.38775086246238	-5.37528427571661	1.90948173796333	-2.8150488003357	0.00487698274537098	0.0103077251410362	LINC00326	285735
ENSG00000105559	108.110969493842	-5.37047774046978	0.226465767116726	-23.7143026464644	2.56725301917208e-124	1.57506107232246e-121	PLEKHA4	57664
ENSG00000143556	3.42214606406773	-5.36108895372985	1.72169664874046	-3.11384061626179	0.00184669217547368	0.00425038484204911	S100A7	6278
ENSG00000110076	4.68282461390183	-5.35167704195067	1.10695599036155	-4.83458880800014	1.33421132019987e-06	5.00590343180665e-06	NRXN2	9379
ENSG00000168065	14.5038188809879	-5.33253842579452	0.664655769339682	-8.02300780611934	1.03186790297101e-15	1.09452212280563e-14	SLC22A11	55867
ENSG00000114315	425.745193430027	-5.31481081449107	0.212866690982249	-24.9677898874947	1.36877491439657e-137	1.10496155984287e-134	HES1	3280
ENSG00000129244	1.00724427322325	-5.28933419622569	2.46250384001167	-2.14794962358338	0.0317177576198436	0.056286817814782	ATP1B2	482
ENSG00000136352	55.4113658455714	-5.28902934806714	1.47407548356195	-3.58803155404685	0.000333183974570073	0.000864846133348415	NKX2-1	7080
ENSG00000078098	40.5170453694833	-5.28273027691523	1.46024922596037	-3.61769085920309	0.000297243126910753	0.000778803396063739	FAP	2191
ENSG00000167874	10.7092387735596	-5.27262693158342	0.865357473702574	-6.09300444245731	1.10810985932867e-09	6.16027148328492e-09	TMEM88	92162
ENSG00000154258	3.94704892938002	-5.2621944218918	1.65247014952811	-3.18444143961965	0.0014503365259805	0.00340037628179285	ABCA9	10350
ENSG00000165181	2.91493948260561	-5.26171612200833	1.66442776525606	-3.16127634484567	0.0015707939640399	0.00366375270992152	C9orf84	158401
ENSG00000235821	0.812210371536363	-5.2476736713991	2.38781851134077	-2.19768531254602	0.0279715389234434	NA	IFITM4P	340198
ENSG00000168004	0.600676281061987	-5.24049103644358	4.43731450711425	-1.1810050939688	0.237600699695389	NA	HRASLS5	117245
ENSG00000078579	0.590866152065822	-5.24046013204861	4.46915357041097	-1.17258448372512	0.240962474660597	NA	FGF20	26281
ENSG00000172201	15.4720179286875	-5.23023342165314	0.590405228708284	-8.85871799119409	8.09398367604936e-19	1.11441222282985e-17	ID4	3400
ENSG00000137809	36.8353802082597	5.22122222221275	1.05468627181517	4.95049794592164	7.4023838586843e-07	2.87947663262744e-06	ITGA11	22801
ENSG00000124256	1.61944221546574	-5.21012850132687	5.44424658577737	-0.956997156399545	0.338568690281499	0.443048082206094	ZBP1	81030
ENSG00000196684	41.3694876026273	-5.18961940135283	0.389230338887927	-13.3330290135659	1.4873387189079e-40	8.80803137861368e-39	HSH2D	84941
ENSG00000197880	0.782215349234328	-5.1867737540822	3.21536663855276	-1.61312047338302	0.106718336686855	NA	MDS2	259283
ENSG00000170477	134.552734227464	5.18566328948953	1.38038534591986	3.7566780209724	0.000172183799164832	0.000469753666238029	KRT4	3851
ENSG00000240891	26.317854510961	5.17003788969361	1.39266682590309	3.71232931921175	0.000205360543838963	0.000553571181265731	PLCXD2	257068
ENSG00000258128	1.35342265923667	-5.16290058522461	1.98211579336925	-2.60474216617213	0.00919434206228916	0.0183488137298824	MKRN9P	400058
ENSG00000196724	23.2318826408311	5.15774152611117	1.49448512652766	3.4511829087887	0.000558135175547621	0.00140017620584714	ZNF418	147686
ENSG00000182230	3.33669060765151	-5.13270801718662	1.39786142871435	-3.67182891791164	0.000240820879810388	0.000641491951117008	FAM153B	202134
ENSG00000165949	341.548554717351	-5.078952023161	0.337077030652573	-15.0676301299091	2.64429271413636e-51	2.37182231867974e-49	IFI27	3429
ENSG00000156049	0.37224298150186	-5.06091986365435	6.07594070892317	-0.832944247830108	0.404876173138364	NA	GNA14	9630
ENSG00000126337	0.333152181493643	-5.06087790687443	6.07594273585535	-0.832937064565995	0.4048802245585	NA	KRT36	8689
ENSG00000163497	0.33591844840982	-5.06087175173865	6.07594303321628	-0.832936010767648	0.404880818911488	NA	FEV	54738
ENSG00000120332	0.292787007111573	-5.06084896908425	6.0759441338361	-0.832932110237992	0.404883018854433	NA	TNN	63923
ENSG00000163239	0.292787007111573	-5.06084896908425	6.0759441338361	-0.832932110237992	0.404883018854433	NA	TDRD10	126668
ENSG00000196778	0.292787007111573	-5.06084896908425	6.0759441338361	-0.832932110237992	0.404883018854433	NA	OR52K1	390036
ENSG00000204572	0.85512909384574	-5.06057097517152	3.24334310887588	-1.56029467290172	0.118690261687517	NA	KRTAP5-10	387273
ENSG00000144035	0.817509346266031	-5.06033503573508	2.89440523505772	-1.74831601824206	0.0804093210362694	NA	NAT8	9027
ENSG00000131686	0.450323552934517	-5.05841923384494	5.57853939447376	-0.906764096504534	0.364531559978909	NA	CA6	765
ENSG00000130649	15.9876387431648	-5.05819967491186	0.801801802376001	-6.30854116306892	2.81677821027009e-10	1.68830575182191e-09	CYP2E1	1571
ENSG00000121570	0.508038458965598	-5.05723386012388	5.37898103238791	-0.940184363855025	0.347123000798644	NA	DPPA4	55211
ENSG00000187510	1.23318061857838	-5.05506710738009	2.51329760476885	-2.01132850235816	0.0442907698257505	0.0757253179787493	C12orf74	338809
ENSG00000111335	277.80204186713	-5.04360746724633	0.263295816865127	-19.1556688112136	8.68030664509681e-82	2.14739586004024e-79	OAS2	4939
ENSG00000132965	10.6471615749527	5.04164870079339	1.50854047969589	3.34207054344989	0.000831559240862502	0.0020284421299882	ALOX5AP	241
ENSG00000168878	0.757212050277546	-5.03556035492953	3.66695261678733	-1.37322754918531	0.169681617793745	NA	SFTPB	6439
ENSG00000284387	0.693696572707397	-5.03378758498426	3.59392035481492	-1.4006397159693	0.161321838136902	NA	MIR24-2	407013
ENSG00000162771	0.594987800548696	-5.02653109330698	3.34120323196865	-1.50440746770897	0.132476482640263	NA	FAM71A	149647
ENSG00000131203	13.9344897012645	-5.00654168248186	0.617233753109313	-8.11125713274983	5.00987123302026e-16	5.46913914391919e-15	IDO1	3620
ENSG00000167208	0.650646621286411	-5.00650106175879	3.77845106852446	-1.32501413170712	0.185166464242951	NA	SNX20	124460
ENSG00000172782	0.676061684523043	-5.0039973771807	3.91188310437661	-1.2791786573536	0.200834149760121	NA	FADS6	283985
ENSG00000129946	95.2098127667275	-5.00046784263681	0.257506893317305	-19.4187727490275	5.35544667931521e-84	1.36903068612228e-81	SHC2	25759
ENSG00000168314	0.477647779508794	-4.98624923128176	5.57799909174633	-0.893913596841532	0.37136812229319	NA	MOBP	4336
ENSG00000168356	0.895146389141835	-4.98362079725778	6.07977501588729	-0.819704805561866	0.412384409833368	0.520460139720579	SCN11A	11280
ENSG00000198930	0.45787248447199	-4.98351718798085	6.07978029221334	-0.819687052567258	0.412394532854512	NA	CSAG1	158511
ENSG00000197891	0.498816302010686	-4.9835165885632	6.0797803227169	-0.819686949862721	0.412394591418592	NA	SLC22A12	116085
ENSG00000196460	0.348122405278396	-4.98349131733344	6.07978160977887	-0.819682619737174	0.412397060543033	NA	RFX8	731220
ENSG00000136275	0.329834232013458	-4.98344509020524	6.07978396414546	-0.81967469890284	0.412401577184325	NA	C7orf69	80099
ENSG00000078898	0.272286038603552	-4.98342256229503	6.07978511148259	-0.819670838839861	0.41240377829134	NA	BPIFB2	80341
ENSG00000202515	4.17248713798014	-4.97771277872164	1.65026877054541	-3.01630429392209	0.00255876334465743	0.00572353976671367	VTRNA1-3	56662
ENSG00000152154	11.1017058939294	-4.96582288607067	0.859799068620449	-5.77556206712151	7.66966205326184e-09	3.84756573765827e-08	TMEM178A	130733
ENSG00000211448	28.7582170564422	4.9533422121385	1.05867978616751	4.67879171479216	2.88570394972643e-06	1.03389224902836e-05	DIO2	1734
ENSG00000168961	46.0047011369587	-4.9438679263556	0.381014825758766	-12.9755263893215	1.68435189135953e-38	9.19380402479447e-37	LGALS9	3965
ENSG00000176194	1.83610544430838	-4.94053004281265	2.19532544175705	-2.25047728634642	0.0244186637688142	0.0445214977414171	CIDEA	1149
ENSG00000123342	5.22058389355373	-4.94039347746798	1.33240730631057	-3.70787029917143	0.000209009653554436	0.000562320657115933	MMP19	4327
ENSG00000115221	1216.22548481335	4.92021148775721	1.03078482395576	4.77326729440515	1.81260963191253e-06	6.66230686179592e-06	ITGB6	3694
ENSG00000174015	1.4670948114686	-4.91578226229499	2.01391116441731	-2.44091315900584	0.0146501772033291	0.0280005505226993	SPERT	220082
ENSG00000166342	1.74467101451957	-4.91509895516229	2.06111138887049	-2.38468380782459	0.0170938063067786	0.032237157399898	NETO1	81832
ENSG00000100968	127.506785214448	-4.90651165560287	0.56089040572173	-8.74771899385475	2.17708585421393e-18	2.8961095257531e-17	NFATC4	4776
ENSG00000130818	50.372369876945	4.89952441800625	1.47430154110383	3.32328514988725	0.000889639239175198	0.00216145836376829	ZNF426	79088
ENSG00000163283	2.19097432221501	-4.89847858078045	1.64746303363819	-2.97334658244978	0.00294571625337905	0.00650934964620773	ALPP	250
ENSG00000185338	15.9188492983082	-4.87512394724892	0.516368193325122	-9.44117784609437	3.68612205822677e-21	6.04681712610504e-20	SOCS1	8651
ENSG00000148346	2761.6324980127	-4.87331617188966	0.19159122018585	-25.436009892115	1.00832109353209e-142	9.09742878387949e-140	LCN2	3934
ENSG00000146678	1316.16146484799	-4.86633809587557	0.151698916682259	-32.0789245058906	8.67610127681777e-226	1.90105773405473e-222	IGFBP1	3484
ENSG00000169860	16.5967702390148	4.85591238681372	1.4817530042776	3.27714023376056	0.00104864273038549	0.00251549612115305	P2RY1	5028
ENSG00000130303	47.688104282601	-4.84578286492785	0.327878972325892	-14.7791815698124	1.99576559762677e-49	1.68192597452744e-47	BST2	684
ENSG00000129451	305.656516649125	-4.84501888329009	0.51675535991344	-9.37584640457654	6.86229426054724e-21	1.1044477373376e-19	KLK10	5655
ENSG00000110446	8.88985129436061	-4.82837451599866	0.827292977842664	-5.83635380127321	5.33555366439611e-09	2.73518456231643e-08	SLC15A3	51296
ENSG00000197561	6.42132742881203	-4.82554599806463	0.831456093865347	-5.8037291850628	6.48559993608044e-09	3.2862944109548e-08	ELANE	1991
ENSG00000261371	1.17687032783116	-4.80766166992191	2.3832903107946	-2.01723711465055	0.0436707746143163	0.0747319358512087	PECAM1	5175
ENSG00000186827	0.730255685207809	-4.80060077211858	3.05754022098674	-1.57008589426481	0.116395129748427	NA	TNFRSF4	7293
ENSG00000170890	0.950197509058932	-4.80042128667763	3.02888015678479	-1.58488320375586	0.112992873381812	0.173551441210718	PLA2G1B	5319
