gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000271886	0.457372882082294	-3.78658825310874	3.57677174486722	-1.0586608604652	0.289754258901075	NA	MIR98	407054
ENSG00000171757	1.91441003548324	-3.71553734161301	1.52445192854342	-2.43729387069826	0.0147976481310186	NA	LRRC34	151827
ENSG00000158516	0.362994596568681	-3.70970859461901	4.35750363007225	-0.851338038829701	0.394581600199624	NA	CPA2	1358
ENSG00000264566	0.397383944996461	-3.69654267814313	3.60641258286483	-1.02499162067772	0.30536714142802	NA	MIR23C	100500809
ENSG00000101638	0.785022350269982	-3.68281652113104	2.86170934806245	-1.28692892016603	0.198119064092466	NA	ST8SIA5	29906
ENSG00000214188	1.58405913238262	-3.65714374122461	1.80888583329171	-2.02176592569668	0.04320053950373	NA	ST7-OT4	338069
ENSG00000199673	5.67040811936423	-3.62887130077283	1.57531808159597	-2.30358004720951	0.0212462289603883	0.292061951154478	SNORD16	595097
ENSG00000203785	12.2398814744773	3.60589216441165	0.557618461857641	6.46659393664808	1.00236526170901e-10	2.16335880372339e-08	SPRR2E	6704
ENSG00000199631	1.67739447177971	-3.59940855246341	1.54250406374123	-2.33348399986274	0.0196227571240201	NA	SNORD33	26818
ENSG00000175262	0.879509147857286	3.59260973043117	2.48409529668183	1.44624472951181	0.148108571986176	NA	C1orf127	148345
ENSG00000227165	0.697420135194558	-3.58778549456751	3.31837261576173	-1.08118825400322	0.279613381859373	NA	WDR11-AS1	283089
ENSG00000105664	0.270968493024674	-3.58436463296151	5.43077586630141	-0.660009678396581	0.509247618468226	NA	COMP	1311
ENSG00000187699	5.73616200927873	-3.570818853125	1.28748803142611	-2.77347731859667	0.00554607063740779	0.142007129042265	C2orf88	84281
ENSG00000238597	2.37538358931041	3.56878265918949	1.67305105011077	2.13309848432491	0.0329166481016413	NA	SNORD4B	26772
ENSG00000104537	280.874033931987	-3.56305375870094	1.32228016929723	-2.69462844670404	0.00704671605392594	0.16286961451878	ANXA13	312
ENSG00000101306	4.41202368789668	3.56027864734744	1.39605172211077	2.5502483833224	0.0107646196178563	NA	MYLK2	85366
ENSG00000157404	0.434399113696289	-3.54865579129189	4.31399562441844	-0.822591421095907	0.410740378850264	NA	KIT	3815
ENSG00000181074	0.291404565104876	3.52436980130542	5.42777081437318	0.649321779020698	0.51613041141776	NA	OR52N4	390072
ENSG00000153060	0.623656247862687	-3.5237257752132	2.45702185747446	-1.43414506651365	0.15153086955216	NA	TEKT5	146279
ENSG00000204625	3.87492327315247	3.51681611115505	1.47628381133856	2.38220868111147	0.017209142203605	NA	HCG9	10255
ENSG00000101282	0.73571103219851	3.50635504139297	3.30932516129956	1.05953778202201	0.289354931949604	NA	RSPO4	343637
ENSG00000188452	7.98379593861808	-3.49834122456616	1.40435060627372	-2.49107395897995	0.0127357605840254	0.220148258792754	CERKL	375298
ENSG00000163735	5657.46355450892	3.48194753138997	0.244556959352596	14.2377773284701	5.33985685330433e-46	1.81515084085948e-42	CXCL5	6374
ENSG00000164093	9.61850003510924	-3.47367776676562	1.40166811924077	-2.4782455412107	0.0132030249595804	0.22390303135082	PITX2	5308
ENSG00000277957	2.36560967451463	3.45906960065708	1.62413568155274	2.12979102666476	0.0331888698496445	NA	SENP3-EIF4A1	100533955
ENSG00000136694	0.569791402722777	3.4514391706868	5.41394768988753	0.637508777030407	0.523793494687809	NA	IL36A	27179
ENSG00000160678	7.6772983805525	3.43795250899818	1.36285373798745	2.52261296511177	0.0116486529347426	0.212707691236916	S100A1	6271
ENSG00000259516	0.63615938604508	3.43618499132686	2.90153161890534	1.18426591285027	0.236307817725796	NA	ANP32AP1	723972
ENSG00000212658	0.361702256544052	-3.41217814190333	5.43054436140002	-0.628330774011697	0.529787275901132	NA	KRTAP29-1	100533177
ENSG00000221669	0.233535614447266	-3.37706609108436	5.43586839899595	-0.62125604286302	0.534431170730311	NA	MIR548N	100302152
ENSG00000283788	0.97338418696943	3.365809395052	3.03989201816902	1.10721347170723	0.268201644375416	NA	MIR936	100126326
ENSG00000207375	0.689284434421399	3.36407083363652	2.1062160725114	1.59721069340492	0.110218749865437	NA	SNORD116-23	100033434
ENSG00000215262	0.584925022777625	-3.35518968171353	3.90346246730345	-0.859541934838003	0.390041594470244	NA	KCNU1	157855
ENSG00000197915	5.07182170063271	-3.33283616571154	1.35668726425863	-2.45659869707171	0.0140259268508639	0.230695996030714	HRNR	388697
ENSG00000230366	4.48162823423957	3.32537872735393	1.48512426922044	2.23912489767572	0.0251477906912323	NA	DSCR9	257203
ENSG00000187775	42.4510154694619	3.32342588017855	1.26084808884251	2.63586542232025	0.00839230084708895	0.178297054090419	DNAH17	8632
ENSG00000184530	3.4400833069539	-3.31659990411391	1.47951026207047	-2.24168766458744	0.0249815656776951	NA	C6orf58	352999
ENSG00000196557	304.626469359827	3.30408013987339	1.30850751220344	2.52507540771359	0.0115673465676701	0.21254217740623	CACNA1H	8912
ENSG00000145242	1.83971819375336	-3.30179193620115	1.65277242297068	-1.99772932456517	0.0457460132027022	NA	EPHA5	2044
ENSG00000131094	212.687522165808	-3.30014772320204	1.36207171765511	-2.42288836955182	0.0153976573809654	0.243727528997656	C1QL1	10882
ENSG00000134760	0.222077837125936	-3.30003052020975	5.43795346658554	-0.606851555550699	0.543949430212734	NA	DSG1	1828
ENSG00000006283	172.350734804432	-3.2993586943395	1.35182577179362	-2.4406685855396	0.0146601015833463	0.23758450682808	CACNA1G	8913
ENSG00000257545	0.44544689951686	-3.29916017671542	3.14969859347199	-1.04745266215415	0.29489085410771	NA	LOC100287944	100287944
ENSG00000273706	37.4093538211559	-3.29184480242203	1.36438165086958	-2.41270087465922	0.0158348091536807	0.247487111644636	LHX1	3975
ENSG00000196243	0.607266160358827	-3.28898533025423	4.46880966032277	-0.735986891421254	0.461738675346964	NA	LINC00615	439916
ENSG00000203711	6.80685926920303	-3.27691909587694	1.4219109613523	-2.30458811060886	0.0211896524747219	0.291910541741432	C6orf99	100130967
ENSG00000106483	69.7821647185003	3.27454983955469	1.31613955447224	2.48799591838705	0.0128465207388541	0.220865399224891	SFRP4	6424
ENSG00000207773	0.241100455277244	3.26781681580893	5.43359615294983	0.601409586547001	0.547567215121564	NA	MIR642A	693227
ENSG00000153404	21.8130221248106	3.26297882780138	1.33400187199353	2.44600768282671	0.0144447922397068	0.235498609212581	PLEKHG4B	153478
ENSG00000202314	1.35724137249202	3.25947196076199	2.23421298094367	1.45889044086804	0.144595264552277	NA	SNORD6	692075
ENSG00000183778	14.712616155628	3.25860472287029	1.30962049431271	2.48820535187211	0.0128389575533322	0.220865399224891	B3GALT5	10317
ENSG00000188782	0.217878721771978	-3.25749361628355	5.43915291375007	-0.598897230494969	0.549241418406318	NA	CATSPER4	378807
ENSG00000185972	0.591624713126779	3.25390993953686	3.12219064921992	1.04218809967605	0.297324479267708	NA	CCIN	881
ENSG00000235374	14.0479692548895	-3.25231711291132	1.10754360041512	-2.93651384170549	0.0033192400694033	0.102131150772044	SSR4P1	728039
ENSG00000219451	2.64644467947389	-3.25137167811426	1.53085070903647	-2.12389860024998	0.0336786234759734	NA	RPL23P8	222901
ENSG00000005073	4.29664944985028	3.24065939184855	1.45470278105809	2.22771237811989	0.0258997010573354	NA	HOXA11	3207
ENSG00000186105	0.978392807684345	-3.24024922370806	1.88913095316823	-1.71520625305191	0.086307418838746	NA	LRRC70	100130733
ENSG00000249751	0.266746162988804	3.23759382909066	5.43435153967799	0.595764518627829	0.551332549971383	NA	ECSCR	641700
ENSG00000182508	0.214690707746689	-3.23688822041647	5.43974664848807	-0.595043929355816	0.551814107089244	NA	LHFPL1	340596
ENSG00000232998	0.214690707746689	-3.23688822041647	5.43974664848807	-0.595043929355816	0.551814107089244	NA	VPS13A-AS1	100286938
ENSG00000220988	0.786307771363034	-3.23546773837834	2.04480332747284	-1.58228798579716	0.113583842159481	NA	SNORD88C	692204
ENSG00000196169	0.259684535253505	3.23283793240576	5.43447209305108	0.594876167740286	0.551926248865867	NA	KIF19	124602
ENSG00000183837	2.43590264096361	3.22191943757771	1.49752013531116	2.15150324967635	0.0314364995987829	NA	PNMA3	29944
ENSG00000169495	0.636875080040088	3.20635329455054	4.4654290326686	0.718039245746198	0.472733088679583	NA	HTRA4	203100
ENSG00000104112	1.16247665540556	-3.20166073532158	1.97718455467778	-1.6193029263489	0.105382101365643	NA	SCG3	29106
ENSG00000216588	3.60769859750909	-3.19483622638912	1.32557475136141	-2.41015168937694	0.0159458891561014	NA	IGSF23	147710
ENSG00000174482	0.531462468828499	-3.19093441771055	4.14922180188992	-0.769044069000387	0.441867149584057	NA	LINGO2	158038
ENSG00000171217	2.1599938624379	-3.1878503924877	1.98402227997955	-1.60676138804276	0.108106721382561	NA	CLDN20	49861
ENSG00000178015	0.465393137354668	-3.18461003795422	3.21938332407758	-0.989198774230053	0.32256589803556	NA	GPR150	285601
ENSG00000284544	0.574236951726964	-3.17773757818602	3.50372197758445	-0.906960540395623	0.364427664450081	NA	MIR330	442902
ENSG00000130595	0.204244031754027	-3.17574205764678	5.44155876535882	-0.583608887560616	0.559483479329397	NA	TNNT3	7140
ENSG00000103316	21.0600875854354	-3.17032851401593	0.943906645293739	-3.35873100356163	0.000783012466001684	0.0387149836371815	CRYM	1428
ENSG00000129167	1.95214995706648	-3.16387798476993	1.60128751006806	-1.97583379928784	0.0481736039957921	NA	TPH1	7166
ENSG00000214262	29.3994319301683	3.1603067935817	1.38495408148113	2.28188561327747	0.0224960944397841	0.301953994173489	ANKRD36BP1	84832
ENSG00000132837	0.321200395218566	-3.15664479418211	5.44214047890668	-0.580037359641308	0.561889424226576	NA	DMGDH	29958
ENSG00000115009	588.969325590262	3.14514539803149	0.153115592939184	20.5409869606207	9.26604189751876e-94	1.25990371680563e-89	CCL20	6364
ENSG00000138615	2.56371272595841	3.14155822844999	1.53595107345566	2.0453504559764	0.0408203196652049	NA	CILP	8483
ENSG00000033122	0.380686308218976	-3.13038892973545	5.44295278433338	-0.575126967616869	0.565205430670789	NA	LRRC7	57554
ENSG00000144868	0.241535245403127	-3.13038539498466	5.44295289471825	-0.575126306535251	0.565205877734284	NA	TMEM108	66000
ENSG00000170929	0.219827277071037	3.12495122260244	5.43731089082143	0.574723661263803	0.565478202468196	NA	OR1M1	125963
ENSG00000183150	11.1560078745992	-3.11906723466294	1.27785413416256	-2.44086328108726	0.0146522006845159	0.23758450682808	GPR19	2842
ENSG00000258512	8.92214748417726	-3.11480710930494	1.2841888005302	-2.42550558610925	0.0152870804822471	0.242541929191498	LINC00239	145200
ENSG00000067840	65.2595365116804	3.11453505545101	1.33329973351514	2.33596015746571	0.0194933181565763	0.277476928034038	PDZD4	57595
ENSG00000268089	3.1285485714912	-3.10683296651522	1.59192753519418	-1.95161707918838	0.0509836839720019	NA	GABRQ	55879
ENSG00000138379	1.95024877327238	-3.10527995199505	2.11176026941965	-1.47046991884568	0.141434526937749	NA	MSTN	2660
ENSG00000214249	0.277937447314104	3.0945069672663	4.79357837969066	0.645552596026602	0.518569145566475	NA	CTAGE11P	647288
ENSG00000121904	0.324496724407932	3.09366370376532	4.55659853651108	0.678941468943649	0.497174948912075	NA	CSMD2	114784
ENSG00000269858	1.12536835336374	3.09256953179172	2.11122246751831	1.46482409095757	0.142968917324559	NA	EGLN2	112398
ENSG00000102466	0.367733779176996	-3.06222389611385	5.39292818430854	-0.567822116568103	0.570155760609548	NA	FGF14	2259
ENSG00000198570	0.189598240407407	-3.06221716720298	5.44513142551924	-0.562377090266645	0.573859124671	NA	RD3	343035
ENSG00000145192	9.36470019174764	-3.04737263465699	1.48624100550295	-2.05038928637671	0.040326457830057	0.395813731787632	AHSG	197
ENSG00000266405	5.55200991325857	-3.04192622717085	1.24806416808884	-2.43731556834049	0.0147967601588683	0.238661385385685	CBX3P2	645158
ENSG00000277775	2.59694659513105	3.04074208891545	1.90023496801444	1.60019268148335	0.109555845205686	NA	HIST1H3F	8968
ENSG00000139351	3.68495906377627	3.03172792179292	1.30225035382053	2.32806841856364	0.019908470949229	NA	SYCP3	50511
ENSG00000247363	2.99280891910583	-3.01978042855002	1.55789026893882	-1.93837813147584	0.0525771064395332	NA	LOC100507250	100507250
ENSG00000214954	4.90779866378046	-3.01230715671196	1.11322802903909	-2.70592104953746	0.00681152377387547	0.159993028894361	LRRC69	100130742
ENSG00000127528	113.068514422253	-3.01096752276792	1.07605868193047	-2.7981443515387	0.00513971368505746	0.134951819270495	KLF2	10365
ENSG00000089558	6.47607891967456	-3.00973627471411	1.46711973926713	-2.05145919188406	0.0402222497890173	0.395732221694116	KCNH4	23415
ENSG00000179362	5.77785394292928	3.00519713094452	0.920881163610465	3.26339298673691	0.00110086750547948	0.0483103843892352	HMGN2P46	283651
ENSG00000050730	3.30762822980818	2.99483268227754	1.20448989032965	2.48639088324594	0.0129046137070727	NA	TNIP3	79931
ENSG00000111713	6.79280857896804	2.98559394754661	1.42913223507585	2.08909565837912	0.0366991131082305	0.380623829849436	GYS2	2998
ENSG00000158164	1.00952137724442	-2.98334724833564	2.28518418798791	-1.30551719376391	0.191716796344949	NA	TMSB15A	11013
ENSG00000177464	1.28961803468232	-2.98045532134614	1.81643111518302	-1.64083036038823	0.100832634120577	NA	GPR4	2828
ENSG00000145358	23.6139888079533	2.97699419135599	0.875563959055266	3.40008763559452	0.000673642591007728	0.0340502539402679	DDIT4L	115265
ENSG00000105696	51.4460379946471	-2.97541366518568	1.39474807946497	-2.13329827012707	0.0329002660422193	0.364287392000045	TMEM59L	25789
ENSG00000075073	1.83572160596653	2.97540149096199	1.71398507662377	1.73595530762904	0.0825717372453214	NA	TACR2	6865
ENSG00000163216	94.9131288433771	2.97533713605955	0.263829065245866	11.2775183935356	1.69458982156183e-29	1.28007432243201e-26	SPRR2D	6703
ENSG00000184986	62.3193834925862	-2.97514516647536	1.39766406277236	-2.12865540849204	0.0332827806603252	0.366730930825318	TMEM121	80757
ENSG00000164694	1.02387666067431	2.97462004187849	1.95312422208015	1.52300606804743	0.12775718730086	NA	FNDC1	84624
ENSG00000148965	0.823198193802215	2.97202956451544	2.40045622484975	1.23811029493007	0.215675167113661	NA	SAA4	6291
ENSG00000168280	17.5580037236568	-2.97129064015241	1.42193837631183	-2.0896057731132	0.0366532275172243	0.380623829849436	KIF5C	3800
ENSG00000143494	45.4373839026783	-2.96572361843769	1.40210828569877	-2.11518871166192	0.0344138666624506	0.372140021416385	VASH2	79805
ENSG00000207137	0.546475919127156	-2.96138172217025	3.47315056670711	-0.852649968750976	0.393853443486096	NA	SNORD116-13	100033425
ENSG00000164400	17.1343722267751	2.96118053484749	0.469783382217474	6.30328923273128	2.91394379469762e-10	5.66012768235765e-08	CSF2	1437
ENSG00000245322	1.76703900189686	-2.95979309642254	1.89991975970905	-1.55785163099509	0.119268423441935	NA	LOC256880	256880
ENSG00000081818	1.40737189708126	2.95930205818695	1.82876461452955	1.61819735283332	0.105620073175482	NA	PCDHB4	56131
ENSG00000180509	0.749735496204652	-2.95590802903796	2.62876202342348	-1.12444869588782	0.260822723655552	NA	KCNE1	3753
ENSG00000164841	2.0644018006103	2.94433929062248	1.45918879359909	2.01779187418255	0.043612941526624	NA	TMEM74	157753
ENSG00000164007	0.51727878698527	-2.94423205829277	3.52515585674044	-0.835206208730634	0.403601614527071	NA	CLDN19	149461
ENSG00000235408	2.37852655703128	2.93635074450255	1.58744677849306	1.84973177323777	0.0643522186399661	NA	SNORA71B	26776
ENSG00000218358	5.81307632465131	-2.93413841321135	1.47408444387775	-1.9904819058349	0.046537875259868	0.423457950258945	RAET1K	646024
ENSG00000181617	0.261643813986554	-2.9169965784507	5.45012590393087	-0.535216365615853	0.592500250875763	NA	FDCSP	260436
ENSG00000136244	45.6977924374718	2.91693823315249	0.301945354116371	9.66048390341613	4.43762804021631e-22	2.15494387367219e-19	IL6	3569
ENSG00000130943	2.31688379943121	-2.90413103281522	1.56540410109602	-1.85519574835782	0.063568278608098	NA	PKDREJ	10343
ENSG00000124391	1.61457720947692	2.9001343539906	1.49453284401298	1.94049556395391	0.0523194927698046	NA	IL17C	27189
ENSG00000207863	0.333692127467751	-2.89633373096666	5.45087776182281	-0.531351803786939	0.595175013268302	NA	MIR125B2	406912
ENSG00000165949	341.548554717351	2.89632615507763	0.311481419268691	9.29855193891741	1.42371388743848e-20	6.67525438879343e-18	IFI27	3429
ENSG00000106246	1.90856474398014	-2.89630076666736	1.78445941802632	-1.62306900196742	0.104574655161443	NA	PTCD1	26024
ENSG00000228695	2.31351351357483	2.89072986172859	5.30552771759944	0.544852466256937	0.585854990663346	NA	CES1P1	51716
ENSG00000103313	2.10657821530541	2.87962121897107	1.7109201363418	1.68308336421134	0.0923589544506842	NA	MEFV	4210
ENSG00000137558	0.181643284719312	2.87433536035361	5.44476833539457	0.527907742496324	0.597563370613107	NA	PI15	51050
ENSG00000198173	0.181643284719312	2.87433536035361	5.44476833539457	0.527907742496324	0.597563370613107	NA	FAM47C	442444
ENSG00000165495	0.373870488604535	2.87427333097326	5.44476819089233	0.527896364032754	0.597571268464656	NA	PKNOX2	63876
ENSG00000154721	1.43523703329022	-2.86942172612605	1.78470116370365	-1.60778834265528	0.107881542417737	NA	JAM2	58494
ENSG00000160183	3.7111176670048	-2.86407750229014	1.74693742121938	-1.63948488795379	0.101112315420824	NA	TMPRSS3	64699
ENSG00000113721	1.32571224587075	-2.86257899990841	2.00954218794408	-1.42449310946642	0.154303778319363	NA	PDGFRB	5159
ENSG00000182492	1.04777733991952	-2.86033314424517	5.45221337540392	-0.52461870937567	0.599848277942018	NA	BGN	633
ENSG00000140955	0.281800703225141	-2.86028661494644	5.45221512313462	-0.524610007189516	0.599854328635019	NA	ADAD2	161931
ENSG00000167749	0.193626941589855	-2.86025533649515	5.4522162979843	-0.524604157313531	0.599858396111646	NA	KLK4	9622
ENSG00000133116	0.165800051847951	-2.8602356679457	5.452217036752	-0.524600478789744	0.599860953832008	NA	KL	9365
ENSG00000207962	0.165800051847951	-2.8602356679457	5.452217036752	-0.524600478789744	0.599860953832008	NA	MIR30C1	407031
ENSG00000146955	0.438204960477583	-2.85982412820621	5.40298347226257	-0.529304622693694	0.596594149338743	NA	RAB19	401409
ENSG00000107859	0.89444156224539	2.85655233441923	2.34458417139683	1.21836203164222	0.223086426832084	NA	PITX3	5309
ENSG00000186051	1.06240931271816	2.85462855037135	1.81061057138479	1.57661100376105	0.114885059264384	NA	TAL2	6887
ENSG00000178172	0.407516935951986	2.85250782989937	5.02603086748276	0.567546818773921	0.570342727064877	NA	SPINK6	404203
ENSG00000182077	0.18055269370414	2.85139248394107	5.44551671379116	0.523622024099147	0.600541459939652	NA	PTCHD3	374308
ENSG00000183625	0.317126181471786	-2.84812460145155	5.4165905259898	-0.525815009974581	0.599016744539568	NA	CCR3	1232
ENSG00000208005	1.11756487190244	-2.84202367331306	1.62965308803808	-1.74394396830465	0.0811688607225822	NA	MIR503	574506
ENSG00000205221	0.194354073036464	-2.83336152694876	5.45323578957583	-0.51957436580404	0.603360268578248	NA	VIT	5212
ENSG00000105246	128.848958413189	2.83292163608512	1.34989792559846	2.09861914916951	0.0358504869453053	0.37868290361719	EBI3	10148
ENSG00000243069	1.21402288257601	-2.83228974361644	2.17244924486916	-1.30373114598911	0.192325266058598	NA	ARHGEF26-AS1	100507524
ENSG00000275410	382.597058401554	2.83165672131204	1.3486096505805	2.09968593958466	0.0357564772504044	0.378350833598248	HNF1B	6928
ENSG00000164484	0.325768825333527	-2.82998370007639	4.69920379448548	-0.602226211895169	0.547023570014507	NA	TMEM200A	114801
ENSG00000164185	1.98792725549515	-2.82782701003476	1.67456490287301	-1.68869358552967	0.0912781655285717	NA	ZNF474	133923
ENSG00000153930	0.34370445965983	2.82720752377845	3.94729094642014	0.716239963598957	0.473843190513974	NA	ANKFN1	162282
ENSG00000283733	0.350348225944118	2.8269157863243	3.37456463511163	0.837712739863045	0.402192056610364	NA	MIR146A	406938
ENSG00000235568	1.26194790278054	2.82581168187723	1.77263073580368	1.59413442675982	0.110905929551684	NA	NFAM1	150372
ENSG00000206172	0.342967082251407	-2.82413296549575	3.9439248401575	-0.716071700134877	0.473947077127372	NA	HBA1	3039
ENSG00000130294	7.98296022985852	2.82406229381828	1.41207917680516	1.99993197280038	0.0455076101045966	0.41921881747439	KIF1A	547
ENSG00000061455	3.31932869684163	2.82157458364511	1.52606835297319	1.84891756528986	0.064469716914148	NA	PRDM6	93166
ENSG00000169548	24.8800963736451	2.81993061262149	1.29363799662437	2.17984522716544	0.0292689361509683	0.344830244285801	ZNF280A	129025
ENSG00000115896	0.619190514487911	2.81621249798969	2.35028566081766	1.19824264128384	0.230822569358264	NA	PLCL1	5334
ENSG00000184351	0.177719133013979	2.81432655177663	5.44675069655186	0.51669824975802	0.605366818052358	NA	KRTAP19-1	337882
ENSG00000141639	0.699612736343873	2.80816475401009	2.1515681309814	1.30517119749733	0.191834559435732	NA	MAPK4	5596
ENSG00000172425	0.418321364911303	-2.80754187281756	2.84416069803607	-0.987124909909697	0.323581407496406	NA	TTC36	143941
ENSG00000196946	0.28816715725499	-2.80600858684545	5.45429209786236	-0.514458803543943	0.606931255803211	NA	ZNF705A	440077
ENSG00000187010	0.159424023797372	-2.80598288113186	5.45429309991672	-0.514453996096157	0.606934616143653	NA	RHD	6007
ENSG00000198336	0.298563579027524	2.80130297761925	4.74390391012397	0.590505843012753	0.554851569613175	NA	MYL4	4635
ENSG00000125813	0.199136773680401	2.80092240659502	5.44720414638272	0.514194498925656	0.607116013457269	NA	PAX1	5075
ENSG00000213413	54.8769464976447	2.79777044480665	1.36160567611498	2.05475821222296	0.0399023642406183	0.395158373328249	PVRIG	79037
ENSG00000184908	0.582794820856233	-2.79086063833687	2.52519478892726	-1.10520608175438	0.26907030218793	NA	CLCNKB	1188
ENSG00000164946	0.176628541998807	2.78926593513613	5.44760278047718	0.512017128916255	0.608639021636651	NA	FREM1	158326
ENSG00000170927	0.334947647023613	-2.7881209251607	4.57392897776903	-0.609568040674	0.542147987799047	NA	PKHD1	5314
ENSG00000136535	2.64923453239681	2.7860259156808	5.00266727556169	0.556908097664359	0.577590221724548	NA	TBR1	10716
ENSG00000138792	2.88624925238035	-2.78543348518688	1.74286314681631	-1.59819403507099	0.109999800844378	NA	ENPEP	2028
ENSG00000226245	1.47386059493584	-2.78024254968608	2.12038383495777	-1.31119776705026	0.189790956579396	NA	ZNF32-AS1	414197
ENSG00000108759	0.504175545684303	-2.77919065094066	3.07096194475704	-0.904990260685412	0.365470546855026	NA	KRT32	3882
ENSG00000163687	0.82131998893466	-2.77821671005908	5.45538578021435	-0.509261273535438	0.61056909901395	NA	DNASE1L3	1776
ENSG00000007001	0.241747049875423	-2.77820027680414	5.45538643313224	-0.509258200286469	0.61057125289468	NA	UPP2	151531
ENSG00000177398	0.271458714211599	-2.77819939790692	5.45538646799268	-0.509258035925943	0.610571368086539	NA	UMODL1	89766
ENSG00000234336	0.303549911243076	-2.77818906417065	5.45538687858438	-0.509256103371272	0.610572722515666	NA	JAZF1-AS1	100128081
ENSG00000144644	0.156236009772083	-2.77814987595907	5.45538843552483	-0.509248774636851	0.610577858864419	NA	GADL1	339896
ENSG00000254585	0.156236009772083	-2.77814987595907	5.45538843552483	-0.509248774636851	0.610577858864419	NA	MAGEL2	54551
ENSG00000158859	0.501597250371122	2.77728789793627	4.19319473691318	0.662332200669692	0.507758344402515	NA	ADAMTS4	9507
ENSG00000196805	0.174885572323818	2.77550141292222	5.44807699213369	0.509446070040802	0.61043959092871	NA	SPRR2B	6701
ENSG00000005102	0.198687767230295	2.77548413336826	5.44807710804264	0.509442887522828	0.610441821180542	NA	MEOX1	4222
ENSG00000158077	0.57591111147406	2.77119325529287	2.814810634699	0.984504329041376	0.324867603986701	NA	NLRP14	338323
ENSG00000199024	0.395503623376789	2.7676561789826	4.49223877785126	0.616097299330654	0.537830304411846	NA	MIR103A2	406896
ENSG00000166292	0.342874524700232	-2.76648262515809	3.90235348447644	-0.708926712088784	0.478369957620292	NA	TMEM100	55273
ENSG00000070915	0.271027540133208	2.76375902478706	4.18133526126856	0.660975227312572	0.508628200516355	NA	SLC12A3	6559
ENSG00000199165	0.321452808926585	2.7615777698007	5.44855993033084	0.506845442669658	0.612263268481909	NA	MIRLET7A1	406881
ENSG00000109625	1.68484060334532	2.75554047329886	1.56437537556271	1.7614317614196	0.0781653532184389	NA	CPZ	8532
ENSG00000232973	1.6963942173866	-2.75160016328134	1.92100183944179	-1.43237768272044	0.152035761958476	NA	CYP1B1-AS1	285154
ENSG00000126010	0.873350888873014	-2.74985041512425	2.62422511700885	-1.04787138774839	0.294697866382327	NA	GRPR	2925
ENSG00000198821	0.696785210434913	-2.74813595928149	2.5744663031388	-1.06745850816962	0.285764840324512	NA	CD247	919
ENSG00000184502	0.665628895303933	2.74449566423209	2.98723495417954	0.918741145684633	0.358230982916676	NA	GAST	2520
ENSG00000093134	6.3632514287085	2.74340926347252	0.677443783387729	4.04964859187785	5.12945997265889e-05	0.00379050365479581	VNN3	55350
